canary															
1993	6245	5599	11382	6240	8818										
1994	5508	4431	9474	5530	8123										
1995	4589	3377	7993	4896	7475										
1996	3857	2630	6874	4560	7127										
1997	-1	2038	5863	4429	6925										
1998	-1	1561	5006	4260	6638										
1999	-1	1271	4373	4330	6581										
2000	-1	-1	3738	5166	7117										
2001	-1	-1	3364	5702	8141										
2002	-1	-1	2914	6506	9102										
2003	-1	-1	-1	-1	9898										
2004	-1	-1	-1	-1	10773										
2005	-1	-1	-1	-1	11493										
2006	-1	-1	-1	-1	12192										
2007	-1	-1	-1	-1	12851										
2008	-1	-1	-1	-1	13251										
widow															
5	1955	2009													
-1	1997	2000	2003	2005	2009										
1955	-1	-1	-1	-1	39678										
1956	-1	-1	-1	-1	39662										
1957	-1	-1	-1	-1	39612										
1958	-1	-1	37605	44904	39557										
1959	-1	-1	37608	44906	39487										
1960	-1	-1	37638	44922	39446										
1961	-1	-1	37764	44996	39415										
1962	-1	-1	38043	45168	39402										
1963	-1	-1	38457	45437	39380										
1964	-1	-1	38934	45759	39342										
1965	-1	-1	39422	46084	39303										
1966	-1	-1	39882	46351	39365										
1967	-1	-1	39447	45676	38547										
1968	-1	30662	38806	44743	37603										
1969	-1	30664	38555	44157	37325										
1970	36005	30667	38786	43994	37598										
1971	36004	30716	39246	44042	38033										
1972	36003	30910	39931	44391	38588										
1973	36002	31371	40838	45063	39327										
1974	36043	32096	41728	45835	40102										
1975	36335	33298	42964	46972	41162										
1976	37154	35254	44708	48588	42648										
1977	39212	37731	46513	50426	44432										
1978	39551	39189	46992	51386	45292										
1979	39241	39316	45740	51001	45073										
1980	37259	38031	42950	49123	43610										
1981	30345	32253	35643	42492	37174										
1982	22315	25329	27652	34716	29778										
1983	15526	19457	20920	27663	22991										
1984	13604	17592	19341	25244	20929										
1985	13040	17055	18880	24086	19978										
1986	12677	16665	18776	23757	19618										
1987	13363	16480	19145	24357	20019										
1988	13540	15782	19189	24756	20248										
1989	13559	14978	18967	24891	20288										
1990	12361	13019	17554	23705	19194										
1991	11190	11552	16351	22428	18185										
1992	10762	11078	15793	21660	17627										
1993	10227	10632	15011	20622	16799										
1994	9597	9860	13737	19016	15458										
1995	9249	9533	12881	17848	14507										
1996	8820	8985	11936	16806	13597										
1997	8508	8664	11474	16474	13266										
1998	-1	8262	11167	16406	13104										
1999	-1	8223	11219	16567	13149										
2000	-1	-1	10835	16306	12852										
2001	-1	-1	10268	15664	12294										
2002	-1	-1	9951	15241	12000										
2003	-1	-1	-1	15138	12024										
2004	-1	-1	-1	15337	12259										
2005	-1	-1	-1	-1	12735										
2006	-1	-1	-1	-1	13403										
2007	-1	-1	-1	-1	14171										
2008	-1	-1	-1	-1	14908										
2009	-1	-1	-1	-1	15625										
yellowtail															
6	1967	2005													
-1	1991	1993	1996	1997	2000	2005									
1967	156605	141531	133954	128121	137590	105305									
1968	152766	135518	128449	125534	135210	105541									
1969	145512	131128	123408	121414	130160	103931									
1970	138806	125345	118258	116955	124600	102199									
1971	136155	121285	114289	115137	121730	102147									
1972	139962	123699	117322	116165	121610	104457									
1973	138953	121151	115006	115566	122300	106041									
1974	134376	118993	113583	112948	118510	106243									
1975	131311	113443	108853	110671	115060	105872									
1976	125803	111548	107038	108654	111690	105399									
1977	121565	106357	102897	105977	107140	102587									
1978	122039	108883	105154	108482	109730	106004									
1979	122438	106229	101454	105910	108520	104533									
1980	116080	103570	97025	103667	102430	101280									
1981	114236	103462	95027	103354	106020	102419									
1982	108423	102930	91350	100690	102670	99819									
1983	98733	96241	84051	94930	96481	94528									
1984	94561	91989	76800	89808	91979	90452									
1985	92626	93212	75927	90603	94567	92702									
1986	92473	91607	72416	89731	92620	93057									
1987	90930	92508	69047	92658	96346	96451									
1988	89457	97514	66444	92300	100540	97301									
1989	87542	90238	60918	90498	100680	95525									
1990	86966	83918	55348	87474	98386	94476									
1991	-1	81813	51535	91137	103840	100691									
1992	-1	79963	46449	85058	97943	94183									
1993	-1	75975	38024	78698	94860	90489									
1994	-1	-1	32962	73456	97720	92822									
1995	-1	-1	28479	70620	94227	92272									
1996	-1	-1	24910	67546	88013	88302									
1997	-1	-1	-1	64140	80799	83276									
1998	-1	-1	-1	-1	72672	77496									
1999	-1	-1	-1	-1	71341	72569									
2000	-1	-1	-1	-1	69364	73027									
2001	-1	-1	-1	-1	-1	71371									
2002	-1	-1	-1	-1	-1	61969									
2003	-1	-1	-1	-1	-1	58025									
2004	-1	-1	-1	-1	-1	72152									
2005	-1	-1	-1	-1	-1	74127									
chilipepper															
2	1970	2007													
-1	1998	2007													
1970	62156	30621													
1971	62442	33863													
1972	63420	34608													
1973	62598	37977													
1974	62530	36701													
1975	61400	35964													
1976	61260	36092													
1977	59907	35209													
1978	58443	36770													
1979	55865	38241													
1980	52702	36490													
1981	48753	31887													
1982	44928	28876													
1983	40736	26269													
1984	35938	27234													
1985	36094	23721													
1986	35562	20941													
1987	37235	21602													
1988	39357	23163													
1989	40965	23808													
1990	41602	22382													
1991	41346	21653													
1992	40591	20340													
1993	39513	19649													
1994	38989	18583													
1995	37996	17872													
1996	36753	17127													
1997	34988	16307													
1998	33469	15209													
1999	-1	18866													
2000	-1	18442													
2001	-1	19149													
2002	-1	24397													
2003	-1	28205													
2004	-1	31275													
2005	-1	32553													
2006	-1	32852													
2007	-1	33619													
sablefish															
7	1974	2007													
-1	1992	1994	1997	1998	2001	2005	2007								
1974	146138	116232	161299	131237	157231	135249	199088								
1975	141010	111586	152472	127815	154183	135476	194958								
1976	134604	105399	143238	123229	150275	134424	191487								
1977	119291	92809	128473	112771	140272	126016	182509								
1978	114665	88312	122363	109141	137916	125126	181322								
1979	107649	82769	115134	104220	132436	122290	178571								
1980	94454	74165	104429	95864	122348	114116	170687								
1981	90787	72137	101162	93896	121207	113378	168855								
1982	86596	69416	97242	91817	118072	112263	166347								
1983	78651	63096	90249	87806	114315	108556	160174								
1984	73166	59884	85469	84875	111116	106215	155054								
1985	67820	56246	80174	81541	107876	104168	149662								
1986	60971	50781	73306	76375	102659	100110	142833								
1987	54517	45811	66757	70763	96945	96318	135740								
1988	48395	41440	61307	65808	91542	92985	128070								
1989	43844	38639	57426	61615	87150	90941	121875								
1990	40028	36843	54333	58391	83845	89455	116672								
1991	37052	35947	51659	55842	81300	88343	112358								
1992	33936	35597	49180	53595	79461	87656	108787								
1993	31406	36596	48005	51829	78453	87154	105902								
1994	-1	-1	47745	50318	78517	87182	103341								
1995	-1	-1	46712	48015	77537	86629	100408								
1996	-1	-1	44126	44868	74822	84641	96349								
1997	-1	-1	40288	41211	70791	81218	91846								
1998	-1	-1	-1	38675	66909	78101	88184								
1999	-1	-1	-1	-1	64317	76817	86070								
2000	-1	-1	-1	-1	60157	74223	82138								
2001	-1	-1	-1	-1	-1	71502	78034								
2002	-1	-1	-1	-1	-1	69334	76036								
2003	-1	-1	-1	-1	-1	70167	79136								
2004	-1	-1	-1	-1	-1	72419	83707								
2005	-1	-1	-1	-1	-1	75070	88531								
2006	-1	-1	-1	-1	-1	-1	91607								
2007	-1	-1	-1	-1	-1	-1	93831								
cabezon															
3	1970	2009													
-1	2004	2005	2009												
1970	768	887	859												
1971	723	881	853												
1972	720	886	861												
1973	610	812	822												
1974	568	725	807												
1975	542	675	803												
1976	556	696	829												
1977	550	713	866												
1978	561	729	903												
1979	518	704	886												
1980	529	672	867												
1981	422	517	789												
1982	454	477	734												
1983	480	401	686												
1984	508	369	665												
1985	516	353	633												
1986	540	336	613												
1987	524	303	568												
